id,expiration_time,pokemon_id,lat,long
2694522,1469532142,118,51.563674,-.283994
3079855,1469532564,35,51.559833,-.237258
3079853,1469532469,69,51.557783,-.234843
2579452,1469532494,22,51.562857,-.202426
2443567,1469532495,22,51.562857,-.202426
2082935,1469532071,17,51.557501,-.209853
2277199,1469532072,17,51.557501,-.209853
2756557,1469532310,10,51.564296,-.176446
1643362,1469532103,63,51.564378,-.176170
2509683,1469532230,48,51.565246,-.199124
1572501,1469532101,11,51.559122,-.173742
1570284,1469532028,116,51.560439,-.172092
3118624,1469532757,54,51.563064,-.175425
2775100,1469532482,116,51.561923,-.168877
3118625,1469532446,116,51.563887,-.174785
2756553,1469532447,116,51.563887,-.174785
1643361,1469532188,116,51.565120,-.174608
2294322,1469532334,116,51.564394,-.165299
3044113,1469532506,133,51.561772,-.159665
3140786,1469532607,13,51.558162,-.154764
2970339,1469532608,13,51.558162,-.154764
2160721,1469532134,90,51.560419,-.122189
1787832,1469532135,90,51.560419,-.122189
2921207,1469532338,92,51.565501,-.134915
3170388,1469532089,22,51.559686,-.116481
3170392,1469532284,92,51.561330,-.115752
2425851,1469532077,43,51.558477,-.089066
2699144,1469532589,43,51.558723,-.088883
2178881,1469532322,10,51.561356,-.085121
1464887,1469532165,7,51.564243,-.069774
2379357,1469532412,92,51.561540,-.051845
1666641,1469532081,86,51.562280,-.051938
1572259,1469532082,86,51.562280,-.051938
1351924,1469532031,54,51.561872,-.044403
1351923,1469532111,120,51.560886,-.042839
3091660,1469532159,133,51.563685,-.027869
2973589,1469532089,48,51.564261,-.025849
2842365,1469532036,13,51.564590,-.024196
1579743,1469532185,18,51.559414,-.008399
1908520,1469532186,18,51.559414,-.008399
1813160,1469532270,100,51.560565,-.007848
1908525,1469532271,100,51.560565,-.007848
3101426,1469532529,20,51.561715,-.008308
2122665,1469532335,81,51.559496,-.005094
1984887,1469532336,81,51.559496,-.005094
2041323,1469532337,81,51.559496,-.005094
3005948,1469532359,54,51.560647,-.003442
2829419,1469532406,17,51.561140,-.005002
3135423,1469532728,13,51.565003,.014186
3135422,1469532504,13,51.565742,.014553
2115452,1469532217,10,51.567140,.012717
1631618,1469531960,81,51.558017,.010234
3126628,1469532427,10,51.564260,.028696
3179000,1469532153,46,51.562441,.057545
3178997,1469532565,98,51.563427,.058098
3178995,1469532559,98,51.563509,.059385
2146406,1469532022,60,51.558653,.071507
1176746,1469532023,60,51.558653,.071507
3040615,1469532606,97,51.559227,.073898
3295851,1469532275,120,51.566053,.066469
2004948,1469532170,13,51.555401,-.389170
2004947,1469532093,129,51.556057,-.389734
2002719,1469532235,124,51.549912,-.383914
3252759,1469532168,90,51.548647,-.368547
2278377,1469532004,13,51.553548,-.351415
2662331,1469532072,48,51.556056,-.336658
2278378,1469532116,13,51.554122,-.351792
2040255,1469532370,90,51.557130,-.334915
2755478,1469532367,46,51.554929,-.328328
3320614,1469532677,18,51.552171,-.315085
3320612,1469532731,13,51.551845,-.314250
3306207,1469532676,46,51.551389,-.300116
3306202,1469532812,133,51.550899,-.298819
3283350,1469531978,92,51.554217,-.250216
3283351,1469532240,10,51.556276,-.248112
3079852,1469532101,69,51.557940,-.238441
3272133,1469532703,109,51.550541,-.195058
3272134,1469532111,92,51.550624,-.195058
3272131,1469532305,39,51.552431,-.195255
3272130,1469532759,13,51.551858,-.194054
2002985,1469532000,7,51.554242,-.193425
1629861,1469532221,13,51.552967,-.167718
2407648,1469532167,98,51.552898,-.157681
2707677,1469532098,116,51.556596,-.158531
2146235,1469532023,116,51.557338,-.156417
1536957,1469531993,60,51.553245,-.143691
2818431,1469531994,60,51.553245,-.143691
2818429,1469532202,60,51.553574,-.143877
993156,1469531960,54,51.551604,-.141566
993160,1469531968,129,51.551850,-.142027
1639429,1469532220,1,51.547651,-.148815
2486479,1469532221,1,51.547651,-.148815
2614625,1469532568,13,51.556765,-.154941
2036869,1469532270,92,51.549571,-.123062
3280856,1469532318,13,51.554161,-.133940
2789454,1469532297,39,51.550482,-.115523
2789456,1469532064,17,51.549497,-.114323
2695825,1469532417,124,51.548514,-.111009
2790346,1469532257,90,51.550905,-.102098
2790348,1469532206,10,51.550905,-.102006
2790345,1469532149,124,51.551071,-.100627
3129816,1469531959,124,51.553775,-.109742
2936902,1469531960,124,51.553775,-.109742
2790344,1469532637,10,51.551483,-.099801
2790351,1469532166,98,51.551319,-.098881
1784853,1469532008,98,51.537122,-.157868
1956687,1469532106,111,51.537861,-.157688
1784858,1469532107,111,51.537861,-.157688
2929452,1469532667,14,51.535815,-.152064
2054401,1469532117,129,51.533525,-.143865
2149042,1469532282,29,51.529811,-.157091
2351595,1469532375,73,51.530305,-.156174
2351592,1469532271,46,51.529568,-.154514
3298246,1469532272,46,51.529568,-.154514
1141921,1469532016,133,51.530800,-.154428
2008098,1469532168,92,51.537700,-.155663
2478194,1469532133,92,51.537536,-.154926
2008096,1469532134,92,51.537536,-.154926
2399066,1469532111,29,51.529359,-.122973
2185934,1469532112,29,51.529359,-.122973
3176853,1469532731,20,51.531907,-.121697
2785913,1469532418,79,51.534363,-.129707
2162148,1469532171,118,51.534935,-.131824
1676975,1469532046,129,51.534614,-.125570
2243854,1469532343,129,51.533797,-.121154
1097338,1469532010,60,51.535026,-.123825
2243858,1469532163,124,51.533142,-.118669
1548127,1469532164,124,51.533142,-.118669
993459,1469531967,129,51.533797,-.120694
2506397,1469531968,129,51.533797,-.120694
1717857,1469532238,120,51.535113,-.119596
2482766,1469532478,90,51.527377,-.132616
1544684,1469532178,92,51.528938,-.132072
1712067,1469532179,92,51.528938,-.132072
2459533,1469532509,18,51.532056,-.135581
2718663,1469532510,18,51.532056,-.135581
2459531,1469532041,92,51.531810,-.134660
2274745,1469532042,92,51.531810,-.134660
2742690,1469532453,74,51.535263,-.132746
2742687,1469532591,60,51.535181,-.132377
3287986,1469532555,118,51.534707,-.114998
1972797,1469532042,120,51.534462,-.112975
1210291,1469532043,120,51.534462,-.112975
2340550,1469532304,98,51.532493,-.110669
2340549,1469532020,116,51.533479,-.110030
1327617,1469532021,116,51.533479,-.110030
3287987,1469532771,129,51.534789,-.114815
1972792,1469532106,129,51.534871,-.114815
2102018,1469532107,129,51.534871,-.114815
2285440,1469532166,111,51.527978,-.106700
1998078,1469532287,120,51.533401,-.105434
2657606,1469532388,60,51.533647,-.106170
2288139,1469532389,60,51.533647,-.106170
1477805,1469532170,124,51.532745,-.103685
2044005,1469532171,124,51.532745,-.103685
2957601,1469532049,86,51.536197,-.103055
2957602,1469532177,93,51.536443,-.103056
3100334,1469532082,79,51.532503,-.099641
2585904,1469532084,79,51.532503,-.099641
1029119,1469531993,60,51.532750,-.098999
2585902,1469531994,60,51.532750,-.098999
3100333,1469532063,60,51.532831,-.099459
2585903,1469532065,60,51.532831,-.099459
3302226,1469532714,129,51.533245,-.096244
2180221,1469532371,120,51.533081,-.095968
2604312,1469532536,60,51.533492,-.095694
2636150,1469532065,10,51.538583,-.098192
2033491,1469532317,17,51.531696,-.080163
3182911,1469532710,13,51.533828,-.085680
3315374,1469532547,118,51.537031,-.086976
2796829,1469532373,118,51.537197,-.085323
2033495,1469531972,10,51.532846,-.080074
1106388,1469531973,10,51.532846,-.080074
3049354,1469532473,129,51.536544,-.078707
3049356,1469532513,79,51.536791,-.078340
2962576,1469532666,90,51.537120,-.077698
3315375,1469532455,118,51.537360,-.086242
2307058,1469532456,118,51.537360,-.086242
1837179,1469532206,129,51.537608,-.085049
2307057,1469532207,129,51.537608,-.085049
1837178,1469532252,79,51.537608,-.084957
2307056,1469532253,79,51.537608,-.084957
3307931,1469532679,90,51.531780,-.077224
3186785,1469532557,98,51.529401,-.071615
2548538,1469532558,98,51.529401,-.071615
2664497,1469532578,92,51.531616,-.076764
2669165,1469532571,54,51.527350,-.066836
2669168,1469532449,60,51.527761,-.067021
2669167,1469532072,60,51.527761,-.066837
2759410,1469532437,22,51.529731,-.068862
2427365,1469532438,22,51.529731,-.068862
2427368,1469532419,120,51.529732,-.068403
2548540,1469532420,120,51.529732,-.068403
3031935,1469532440,124,51.531376,-.066295
3297683,1469532448,133,51.531540,-.066387
3031937,1469532449,133,51.531540,-.066387
2962577,1469532181,118,51.536464,-.075308
2962579,1469532338,120,51.536382,-.074664
2433757,1469532067,120,51.535809,-.071540
3297685,1469532067,90,51.532525,-.068226
3099824,1469532068,90,51.532525,-.068226
3099827,1469532757,133,51.533429,-.067769
2283663,1469532283,60,51.535731,-.064376
2018848,1469532284,60,51.535731,-.064376
2018845,1469532044,129,51.535403,-.063549
2018847,1469532011,118,51.535157,-.061896
2018846,1469532168,120,51.535650,-.062632
2222879,1469532108,120,51.534750,-.056110
2222885,1469532017,54,51.535243,-.055010
2247285,1469532454,118,51.534259,-.051335
2628560,1469532455,118,51.534259,-.051335
2222884,1469532317,79,51.535325,-.054367
2227587,1469532324,10,51.535162,-.052072
2227588,1469531963,32,51.535738,-.050145
2628561,1469531964,32,51.535738,-.050145
2227589,1469532270,90,51.536477,-.051156
1687038,1469532001,129,51.532947,-.045366
2889576,1469532569,124,51.535082,-.047665
2628562,1469532570,124,51.535082,-.047665
2247289,1469531998,124,51.535493,-.047574
1207753,1469531999,124,51.535493,-.047574
1207752,1469532025,10,51.535493,-.047390
2815227,1469532408,54,51.530566,-.040315
1687037,1469531994,124,51.532783,-.043806
2701266,1469532417,92,51.527531,-.025631
2768375,1469532561,129,51.533529,-.017931
1736440,1469531982,90,51.529011,-.014259
2727022,1469532367,79,51.530818,-.015636
2112389,1469532389,120,51.536488,-.008208
1844419,1469532036,100,51.537227,.006374
2982111,1469532721,69,51.527447,.032879
2283525,1469532036,113,51.528761,.034165
2577438,1469532025,10,51.530321,.036828
2682638,1469531966,81,51.536723,.052442
2365525,1469532436,90,51.533432,.062810
3019159,1469532441,98,51.539499,.082206
1962029,1469532240,17,51.537773,.083396
3019154,1469532575,124,51.538924,.083123
2259132,1469532372,13,51.520643,-.390256
1837021,1469532097,116,51.522193,-.311149
1305737,1469531969,98,51.521791,-.307823
2534083,1469532455,116,51.519861,-.291754
2534082,1469531976,92,51.517645,-.291086
1039668,1469531954,92,51.525033,-.293007
1211210,1469531952,7,51.522561,-.261267
1025737,1469531953,7,51.522561,-.261267
1211212,1469532030,92,51.523054,-.261179
1756812,1469532031,92,51.523054,-.261179
2525652,1469532545,46,51.522155,-.259051
3056099,1469532546,46,51.522155,-.259051
2831789,1469532124,88,51.522977,-.258967
1756809,1469532125,88,51.522977,-.258967
2296696,1469532395,98,51.523386,-.259800
3056091,1469532396,98,51.523386,-.259800
3309839,1469532636,42,51.517251,-.248042
3309841,1469532778,33,51.517661,-.248230
2917247,1469532079,54,51.526145,-.236972
1682219,1469532226,124,51.521903,-.102727
2169215,1469532227,124,51.521903,-.102727
2660079,1469532608,92,51.522971,-.102822
3229674,1469532627,98,51.523381,-.103008
3275587,1469532368,22,51.526257,-.102467
2358443,1469532414,37,51.520509,-.099415
2693453,1469532415,37,51.520509,-.099415
1671381,1469532077,37,51.526917,-.098886
3109681,1469532754,7,51.518294,-.096652
2764599,1469532417,86,51.518951,-.096562
3109684,1469532721,114,51.520512,-.096200
2402426,1469532335,63,51.517887,-.092151
1925462,1469532336,63,51.517887,-.092151
1088037,1469532015,79,51.518544,-.091602
2504676,1469532016,79,51.518544,-.091602
3090632,1469532270,92,51.522893,-.097678
1845577,1469532271,92,51.522893,-.097678
2372145,1469532423,90,51.524618,-.097317
2797856,1469532424,90,51.524618,-.097317
3002339,1469532569,52,51.525605,-.095575
3002334,1469532637,92,51.524374,-.094376
3002333,1469532557,98,51.525031,-.094562
2496395,1469532449,7,51.525196,-.094379
2496397,1469532333,42,51.526017,-.094198
2496398,1469532300,92,51.526182,-.094015
2351189,1469532408,66,51.523803,-.089599
2231635,1469532409,66,51.523803,-.089599
1975659,1469532270,116,51.525115,-.093001
2496394,1469532271,116,51.525115,-.093001
1957151,1469532272,116,51.525115,-.093001
1975660,1469532043,124,51.524870,-.090980
1394540,1469532044,124,51.524870,-.090980
2231636,1469532406,98,51.524460,-.090060
2987398,1469532719,11,51.525856,-.089973
2623098,1469532094,92,51.527822,-.096685
1563172,1469532158,18,51.524708,-.087214
2218858,1469532159,18,51.524708,-.087214
1084564,1469532010,22,51.526762,-.087496
2390773,1469532427,69,51.524547,-.082989
2215083,1469532428,69,51.524547,-.082989
1544371,1469532181,10,51.523398,-.081149
1522378,1469532182,10,51.523398,-.081149
1373522,1469532098,98,51.526685,-.080148
2895339,1469532256,100,51.527012,-.081435
2104562,1469532257,100,51.527012,-.081435
3082865,1469532716,92,51.527262,-.076936
2737880,1469532359,98,51.518803,-.073975
2136674,1469532360,98,51.518803,-.073975
3229031,1469532801,7,51.520199,-.074254
2215614,1469532423,88,51.520282,-.073153
3229026,1469532206,29,51.520282,-.072694
1838617,1469532207,29,51.520282,-.072694
1990898,1469532118,39,51.521268,-.073339
2398389,1469532137,39,51.519053,-.068652
1838622,1469532188,98,51.520366,-.071225
2879187,1469532640,20,51.519464,-.068286
1176134,1469531986,124,51.521763,-.068658
1176132,1469531957,97,51.521764,-.067832
1438842,1469531958,97,51.521764,-.067832
2669164,1469532448,79,51.527104,-.066927
1673373,1469532021,13,51.525875,-.061233
3286741,1469531989,60,51.524319,-.051225
2716810,1469532376,48,51.525473,-.039390
2716808,1469532460,52,51.525063,-.039023
1569993,1469531993,129,51.525227,-.038564
2716811,1469532568,54,51.525391,-.038656
2716814,1469532295,10,51.524242,-.037462
3111567,1469532750,129,51.523339,-.036360
2716816,1469532447,129,51.525638,-.038289
2030722,1469532361,129,51.527444,-.041595
3273508,1469532595,79,51.518246,-.035711
3273507,1469532572,54,51.518492,-.035987
1427943,1469531948,129,51.519478,-.036171
2276828,1469531949,129,51.519478,-.036171
2390659,1469532239,60,51.519971,-.035988
2276826,1469532240,60,51.519971,-.035988
3273509,1469532718,72,51.520546,-.036540
2390662,1469532356,60,51.520546,-.036173
2276823,1469532357,60,51.520546,-.036173
2276829,1469532005,98,51.520957,-.035072
2448793,1469531959,32,51.526874,-.024714
2448792,1469532315,10,51.526710,-.024163
2955327,1469532469,98,51.523589,-.019391
2955328,1469532074,1,51.523260,-.019116
2199180,1469532383,29,51.528107,-.020862
2199177,1469532389,133,51.528271,-.019945
2028051,1469532305,60,51.519565,-.009028
1616665,1469531997,133,51.522194,-.005912
3317436,1469532484,92,51.520138,.023424
1555696,1469532014,98,51.528833,.059403
1555694,1469532164,52,51.527353,.061328
3313901,1469532463,69,51.521186,.072329
2511902,1469532045,98,51.508571,-.389995
2511901,1469532506,10,51.508818,-.389629
2373004,1469532349,129,51.516721,-.383920
2297444,1469532463,90,51.517065,-.379398
2268536,1469532172,98,51.511754,-.370553
2029936,1469531999,17,51.515033,-.372536
1548587,1469532186,13,51.516639,-.357875
2108014,1469532306,143,51.514945,-.347606
3294601,1469532669,54,51.513636,-.346021
3294602,1469532770,116,51.513968,-.344733
3162799,1469532085,92,51.511920,-.342862
2810746,1469532078,109,51.511249,-.318682
2070687,1469531994,7,51.510528,-.311941
1896029,1469532123,92,51.509057,-.309250
3053333,1469532124,92,51.509057,-.309250
2834467,1469532330,1,51.511030,-.308350
1912124,1469532331,1,51.511030,-.308350
2520918,1469532481,22,51.515794,-.308403
3133662,1469532537,22,51.509391,-.307041
3053334,1469532538,22,51.509391,-.307041
3133660,1469532041,98,51.509723,-.305754
1206726,1469532042,98,51.509723,-.305754
3210969,1469532329,123,51.511529,-.306143
1912127,1469532330,123,51.511529,-.306143
2040148,1469532288,92,51.515069,-.302861
1800804,1469532289,92,51.515069,-.302861
2040153,1469532304,90,51.515809,-.302501
3178297,1469532776,25,51.515973,-.302595
2432201,1469532286,116,51.511322,-.290743
2432202,1469532409,69,51.511981,-.289920
2563088,1469532374,10,51.508512,-.263254
2500452,1469532281,98,51.509686,-.252027
1819565,1469532019,124,51.517006,-.247487
3187502,1469532596,97,51.513434,-.226644
3187504,1469532753,116,51.513024,-.226180
2679169,1469532295,81,51.516621,-.234681
2020489,1469532010,87,51.516896,-.219858
3193364,1469532677,69,51.510687,-.201312
3193362,1469532256,86,51.510688,-.200944
2340570,1469532299,86,51.515205,-.201160
1728550,1469532210,88,51.512680,-.188169
3130501,1469532575,90,51.514073,-.190571
2850345,1469532576,90,51.514073,-.190571
3130505,1469532678,60,51.515797,-.190491
2350947,1469531984,98,51.510142,-.183553
1462944,1469531985,98,51.510142,-.183553
2350946,1469532401,133,51.510800,-.182638
2350949,1469532034,48,51.511049,-.180708
3217374,1469532100,13,51.513023,-.179065
2313162,1469532169,79,51.517708,-.176520
2313159,1469532227,118,51.517954,-.176889
2876192,1469532262,116,51.507936,-.175538
2365214,1469532264,116,51.507936,-.175538
1469376,1469531961,92,51.507284,-.172316
1406610,1469531962,92,51.507284,-.172316
1518458,1469531963,92,51.507284,-.172316
2393130,1469532303,92,51.507450,-.171214
2393135,1469532128,32,51.508436,-.171220
1518460,1469532129,32,51.508436,-.171220
1742602,1469532062,120,51.511142,-.173995
2655785,1469532580,109,51.510966,-.116737
2727522,1469532610,120,51.507765,-.114612
2956680,1469532666,120,51.507931,-.113510
3197885,1469532667,120,51.507931,-.113510
2567429,1469532433,60,51.510807,-.111134
3268450,1469532792,90,51.511218,-.111044
2654681,1469532221,32,51.511376,-.117015
2137184,1469532222,32,51.511376,-.117015
3182260,1469532767,10,51.511787,-.117108
2819176,1469532482,50,51.511953,-.115180
2945835,1469532483,50,51.511953,-.115180
2872401,1469532053,10,51.512530,-.112702
1549234,1469532054,10,51.512530,-.112702
3289689,1469532055,10,51.512530,-.112702
2869202,1469532320,92,51.512449,-.111967
2212513,1469532321,92,51.512449,-.111967
3268448,1469532757,81,51.512369,-.110038
1232711,1469531971,116,51.514257,-.110872
980039,1469531972,116,51.514257,-.110872
1232717,1469532013,7,51.515489,-.110877
3231522,1469532769,54,51.508593,-.107360
3036780,1469532597,118,51.508594,-.107085
3231521,1469532598,118,51.508594,-.107085
2299573,1469532332,116,51.511220,-.108473
2998433,1469532139,54,51.508433,-.102493
2934313,1469532681,32,51.512535,-.107651
3275491,1469532682,32,51.512535,-.107651
1874973,1469532245,43,51.513930,-.108575
3250452,1469532708,32,51.513522,-.106185
2974906,1469532709,32,51.513522,-.106185
3275488,1469532710,32,51.513522,-.106185
3052628,1469532730,60,51.512702,-.104621
3275494,1469532731,60,51.512702,-.104621
942883,1469531960,39,51.514423,-.108485
993868,1469531961,39,51.514423,-.108485
1796852,1469532172,20,51.514835,-.107752
1874969,1469532173,20,51.514835,-.107752
3287731,1469532607,92,51.515492,-.107846
3138996,1469532608,92,51.515492,-.107846
1657937,1469532237,52,51.514183,-.101780
2419069,1469532238,52,51.514183,-.101780
2393012,1469532003,32,51.517057,-.102801
2393013,1469532213,48,51.517962,-.100875
2144975,1469532411,54,51.508356,-.096801
1486618,1469532058,79,51.510655,-.097911
2671642,1469532024,54,51.510737,-.098003
1160400,1469532025,54,51.510737,-.098003
2671644,1469532177,120,51.510737,-.097544
1537889,1469532178,120,51.510737,-.097544
2671645,1469532232,120,51.510655,-.097452
2646215,1469532233,120,51.510655,-.097452
2833168,1469532628,118,51.510246,-.095063
1371154,1469532121,79,51.509182,-.090470
2886760,1469532643,86,51.510989,-.090200
1895189,1469532219,98,51.516161,-.093339
2886792,1469532624,10,51.515753,-.090215
3007379,1469532625,10,51.515753,-.090215
3172757,1469532737,133,51.516165,-.088197
3033379,1469532738,133,51.516165,-.088197
1090924,1469531955,20,51.517229,-.093342
1046183,1469531956,20,51.517229,-.093342
1512959,1469531957,20,51.517229,-.093342
1814394,1469532262,42,51.509349,-.087625
2751399,1469532643,90,51.511322,-.084877
2032396,1469532284,13,51.510913,-.082765
2328042,1469532285,13,51.510913,-.082765
1912363,1469532137,79,51.508531,-.082299
2204539,1469532138,79,51.508531,-.082299
2991859,1469532700,13,51.511324,-.081573
2936682,1469532701,13,51.511324,-.081573
2155302,1469532258,14,51.512963,-.087269
1865426,1469532259,14,51.512963,-.087269
1565791,1469532143,22,51.514277,-.087365
1806173,1469532144,22,51.514277,-.087365
2776917,1469532502,48,51.516416,-.082138
2972521,1469532503,48,51.516416,-.082138
2621601,1469532504,48,51.516416,-.082138
3074454,1469532507,48,51.516416,-.082138
1789972,1469532210,125,51.516253,-.079659
1669216,1469532211,125,51.516253,-.079659
3074453,1469532213,125,51.516253,-.079659
3257493,1469532594,13,51.513134,-.076438
2678126,1469532595,13,51.513134,-.076438
2715103,1469532552,10,51.518471,-.079207
2693203,1469532577,29,51.508289,-.076975
2569234,1469532470,63,51.509766,-.078631
2898205,1469532471,63,51.509766,-.078631
1468822,1469532056,4,51.510095,-.077164
1442147,1469532057,4,51.510095,-.077164
2569229,1469532229,35,51.508700,-.076426
2049977,1469532230,35,51.508700,-.076426
2529747,1469532436,129,51.507142,-.071467
3224927,1469532772,61,51.507224,-.072017
1916608,1469532230,79,51.507716,-.073487
2410014,1469532231,79,51.507716,-.073487
2051283,1469532370,120,51.508127,-.072570
2498395,1469532371,120,51.508127,-.072570
1916609,1469532287,129,51.508209,-.072387
2529755,1469532288,129,51.508209,-.072387
3180978,1469532750,147,51.509193,-.075785
2529748,1469532504,79,51.507143,-.071191
2529750,1469532491,129,51.507143,-.071100
2529749,1469532445,118,51.507389,-.071100
1783272,1469532255,79,51.507635,-.071376
2529752,1469532256,79,51.507635,-.071376
2566409,1469532132,120,51.507965,-.069450
1783273,1469532133,120,51.507965,-.069450
3126182,1469532756,1,51.516014,-.068920
2945162,1469532646,133,51.509528,-.065050
2699842,1469531959,98,51.509119,-.061563
2526809,1469532209,92,51.511256,-.058540
2217714,1469532304,97,51.511991,-.065056
2504655,1469531993,100,51.512406,-.057442
1126018,1469531994,100,51.512406,-.057442
2721775,1469532616,7,51.516758,-.059377
2879320,1469532026,60,51.508219,-.054589
3297309,1469532358,98,51.507235,-.050919
3297307,1469532821,118,51.507482,-.050552
3297308,1469532685,120,51.507564,-.050461
1869571,1469532214,18,51.509370,-.051106
1869569,1469532162,98,51.508961,-.048629
2240089,1469532094,52,51.512494,-.043682
3017591,1469532398,60,51.514715,-.034698
3017593,1469532194,118,51.514961,-.034606
3017594,1469532697,129,51.515290,-.034790
2278681,1469532038,90,51.509625,-.024790
2256512,1469532252,129,51.515703,-.024245
2256513,1469532137,17,51.515785,-.024337
2357805,1469532083,120,51.515950,-.022778
2357807,1469532490,60,51.516032,-.022503
3217175,1469532666,118,51.516771,-.021587
2357804,1469532113,129,51.517182,-.020487
2738955,1469532244,98,51.515951,-.013244
1234575,1469531964,54,51.510285,-.006001
3216520,1469532513,118,51.510367,-.006001
2490288,1469532514,118,51.510367,-.006001
1234577,1469532031,120,51.509792,-.004627
3147409,1469532696,48,51.509792,-.004260
3216522,1469532616,118,51.510038,-.004444
3147415,1469532617,118,51.510038,-.004444
3147417,1469532764,129,51.509710,-.003802
3216517,1469532756,120,51.510613,-.004902
2490289,1469532329,129,51.510695,-.004535
3216521,1469532083,129,51.510449,-.003344
3317279,1469532084,129,51.510449,-.003344
2889875,1469532427,81,51.515705,-.007561
3189573,1469532363,48,51.509546,.001145
1880562,1469532201,98,51.514309,.008660
3102418,1469532570,20,51.514719,.014893
1388095,1469532028,29,51.512331,.041389
2665561,1469532531,109,51.514377,.056987
1348958,1469532072,10,51.514212,.060106
1186082,1469532028,129,51.505762,-.144090
1386180,1469532029,129,51.505762,-.144090
2136526,1469532009,7,51.500593,-.140388
1249983,1469532010,7,51.500593,-.140388
2878334,1469532510,79,51.502153,-.140396
2427839,1469532511,79,51.502153,-.140396
2966753,1469532512,79,51.502153,-.140396
2266149,1469531952,129,51.502808,-.142421
1396830,1469531953,129,51.502808,-.142421
1670396,1469531954,129,51.502808,-.142421
1246068,1469532048,43,51.503547,-.142149
1774262,1469532049,43,51.503547,-.142149
2878330,1469532682,1,51.501579,-.139567
2966757,1469532683,1,51.501579,-.139567
1615732,1469532163,124,51.502073,-.138742
1479686,1469532164,124,51.502073,-.138742
1622335,1469532165,124,51.502073,-.138742
2878328,1469532680,79,51.502155,-.138926
2880864,1469532681,79,51.502155,-.138926
1823658,1469532253,79,51.501252,-.138279
2706770,1469532254,79,51.501252,-.138279
2479387,1469532520,13,51.504944,-.141697
2721461,1469532285,50,51.503800,-.136730
2050517,1469532286,50,51.503800,-.136730
2310604,1469532152,98,51.506256,-.142622
2330925,1469532153,98,51.506256,-.142622
1685637,1469532191,60,51.506585,-.142348
1634772,1469532192,60,51.506585,-.142348
2330929,1469532193,60,51.506585,-.142348
2263265,1469532302,124,51.507571,-.141894
1954456,1469532303,124,51.507571,-.141894
2784379,1469532428,22,51.508067,-.138956
2198870,1469532429,22,51.508067,-.138956
1821466,1469532076,98,51.507413,-.136472
1388806,1469532077,98,51.507413,-.136472
1826766,1469532078,98,51.507413,-.136472
2241621,1469532368,116,51.507577,-.136656
2110504,1469532369,116,51.507577,-.136656
2198872,1469532370,116,51.507577,-.136656
2504125,1469532536,129,51.499586,-.157196
2645371,1469532537,129,51.499586,-.157196
2127713,1469532398,124,51.501806,-.155371
2127711,1469532337,116,51.503202,-.155379
1574760,1469532092,32,51.502956,-.155102
2127709,1469532093,32,51.502956,-.155102
2500180,1469532376,98,51.506241,-.154844
1932760,1469532130,90,51.497896,-.129170
1410908,1469532131,90,51.497896,-.129170
2300414,1469532429,90,51.497814,-.128711
2699801,1469532430,90,51.497814,-.128711
1643204,1469532233,7,51.498228,-.126233
1643952,1469532234,7,51.498228,-.126233
1697218,1469532235,7,51.498228,-.126233
1744810,1469532236,7,51.498228,-.126233
1724448,1469532237,7,51.498228,-.126233
1985099,1469532238,7,51.498228,-.126233
2445422,1469532530,43,51.497819,-.124395
2446404,1469532531,43,51.497819,-.124395
